Time	Temperature	Weight	Weight	Heat Flow
min	°C	%	µg	mW
1.412	26.92	99.7792	18720.6278	-12.170
1.420	27.02	99.7778	18720.3641	-12.103
1.428	27.12	99.7764	18720.0985	-12.036
1.437	27.22	99.7750	18719.8293	-11.968
1.445	27.32	99.7735	18719.5565	-11.900
1.453	27.42	99.7721	18719.2836	-11.832
1.462	27.52	99.7706	18719.0071	-11.763
1.470	27.63	99.7691	18718.7288	-11.694
1.478	27.73	99.7676	18718.4469	-11.626
1.487	27.83	99.7661	18718.1649	-11.557
1.495	27.94	99.7646	18717.8757	-11.488
1.503	28.04	99.7630	18717.5883	-11.419
1.512	28.14	99.7615	18717.2973	-11.349
1.520	28.25	99.7599	18717.0026	-11.280
1.528	28.35	99.7583	18716.7061	-11.210
1.537	28.45	99.7567	18716.4060	-11.141
1.545	28.56	99.7551	18716.1022	-11.072
1.553	28.66	99.7535	18715.7984	-11.002
1.562	28.77	99.7519	18715.4947	-10.933
1.570	28.87	99.7502	18715.1836	-10.864
1.578	28.98	99.7486	18714.8726	-10.795
1.587	29.08	99.7469	18714.5579	-10.725
1.595	29.18	99.7452	18714.2414	-10.656
1.603	29.29	99.7435	18713.9231	-10.585
1.612	29.39	99.7418	18713.5993	-10.515
1.620	29.50	99.7401	18713.2755	-10.445
1.628	29.61	99.7383	18712.9499	-10.375
1.637	29.71	99.7366	18712.6225	-10.305
1.645	29.82	99.7348	18712.2896	-10.235
1.653	29.92	99.7330	18711.9567	-10.164
1.662	30.03	99.7312	18711.6202	-10.093
1.670	30.13	99.7294	18711.2801	-10.022
1.678	30.24	99.7276	18710.9399	-9.952
1.687	30.35	99.7258	18710.5961	-9.881
1.695	30.45	99.7239	18710.2487	-9.811
1.703	30.56	99.7221	18709.8995	-9.741
1.712	30.67	99.7202	18709.5484	-9.670
1.720	30.77	99.7183	18709.1937	-9.599
1.728	30.88	99.7164	18708.8372	-9.528
1.737	30.98	99.7145	18708.4770	-9.457
1.745	31.09	99.7125	18708.1150	-9.386
1.753	31.20	99.7106	18707.7512	-9.316
1.762	31.30	99.7086	18707.3820	-9.245
1.770	31.41	99.7067	18707.0127	-9.175
1.778	31.52	99.7047	18706.6380	-9.105
1.787	31.62	99.7027	18706.2633	-9.034
1.795	31.73	99.7007	18705.8849	-8.963
1.803	31.84	99.6986	18705.5048	-8.894
1.812	31.94	99.6966	18705.1228	-8.824
1.820	32.05	99.6945	18704.7372	-8.754
1.828	32.16	99.6925	18704.3479	-8.685
1.837	32.26	99.6904	18703.9586	-8.615
1.845	32.37	99.6883	18703.5639	-8.545
1.853	32.48	99.6862	18703.1692	-8.475
1.862	32.58	99.6841	18702.7708	-8.406
1.870	32.69	99.6819	18702.3688	-8.337
1.878	32.79	99.6798	18701.9650	-8.268
1.887	32.90	99.6776	18701.5594	-8.199
1.895	33.01	99.6754	18701.1501	-8.131
1.903	33.11	99.6732	18700.7408	-8.062
1.912	33.22	99.6710	18700.3261	-7.993
1.920	33.32	99.6688	18699.9114	-7.924
1.928	33.43	99.6666	18699.4930	-7.856
1.937	33.53	99.6643	18699.0710	-7.788
1.945	33.64	99.6621	18698.6490	-7.719
1.953	33.75	99.6598	18698.2215	-7.651
1.962	33.85	99.6575	18697.7923	-7.583
1.970	33.96	99.6552	18697.3612	-7.515
1.978	34.06	99.6529	18696.9264	-7.448
1.987	34.17	99.6506	18696.4899	-7.380
1.995	34.27	99.6482	18696.0478	-7.313
2.003	34.38	99.6459	18695.6077	-7.246
2.012	34.48	99.6435	18695.1638	-7.179
2.020	34.59	99.6411	18694.7182	-7.112
2.028	34.69	99.6387	18694.2689	-7.045
2.037	34.80	99.6363	18693.8178	-6.979
2.045	34.90	99.6339	18693.3612	-6.912
2.053	35.01	99.6315	18692.9046	-6.847
2.062	35.11	99.6290	18692.4444	-6.780
2.070	35.22	99.6266	18691.9806	-6.714
2.078	35.32	99.6241	18691.5149	-6.647
2.087	35.42	99.6216	18691.0456	-6.582
2.095	35.53	99.6190	18690.5727	-6.518
2.103	35.63	99.6165	18690.0979	-6.452
2.112	35.74	99.6140	18689.6195	-6.386
2.120	35.84	99.6114	18689.1411	-6.322
2.128	35.94	99.6088	18688.6573	-6.256
2.137	36.05	99.6063	18688.1734	-6.191
2.145	36.15	99.6037	18687.6878	-6.126
2.153	36.25	99.6011	18687.1966	-6.062
2.162	36.36	99.5984	18686.7055	-5.998
2.170	36.46	99.5958	18686.2089	-5.934
2.178	36.56	99.5931	18685.7105	-5.870
2.187	36.66	99.5905	18685.2103	-5.806
2.195	36.77	99.5878	18684.7064	-5.743
2.203	36.87	99.5851	18684.1989	-5.680
2.212	36.97	99.5824	18683.6896	-5.617
2.220	37.07	99.5796	18683.1767	-5.555
2.228	37.17	99.5769	18682.6619	-5.493
2.237	37.27	99.5741	18682.1435	-5.431
2.245	37.38	99.5713	18681.6233	-5.369
2.253	37.48	99.5686	18681.1012	-5.307
2.262	37.58	99.5658	18680.5755	-5.245
2.270	37.68	99.5629	18680.0462	-5.184
2.278	37.78	99.5601	18679.5151	-5.123
2.287	37.88	99.5573	18678.9821	-5.062
2.295	37.98	99.5544	18678.4437	-5.001
2.303	38.08	99.5515	18677.9016	-4.940
2.312	38.18	99.5486	18677.3577	-4.880
2.320	38.28	99.5457	18676.8139	-4.820
2.328	38.38	99.5428	18676.2645	-4.759
2.337	38.48	99.5399	18675.7134	-4.699
2.345	38.58	99.5369	18675.1568	-4.640
2.353	38.68	99.5339	18674.5983	-4.581
2.362	38.78	99.5309	18674.0399	-4.523
2.370	38.88	99.5279	18673.4760	-4.464
2.378	38.98	99.5249	18672.9103	-4.406
2.387	39.08	99.5219	18672.3410	-4.348
2.395	39.18	99.5188	18671.7698	-4.290
2.403	39.28	99.5158	18671.1932	-4.232
2.412	39.37	99.5127	18670.6166	-4.175
2.420	39.47	99.5096	18670.0345	-4.118
2.428	39.57	99.5065	18669.4506	-4.060
2.437	39.67	99.5033	18668.8630	-4.002
2.445	39.77	99.5002	18668.2737	-3.945
2.453	39.86	99.4970	18667.6789	-3.889
2.462	39.96	99.4939	18667.0841	-3.832
2.470	40.06	99.4907	18666.4856	-3.775
2.478	40.15	99.4874	18665.8817	-3.719
2.487	40.25	99.4842	18665.2778	-3.663
2.495	40.35	99.4810	18664.6703	-3.607
2.503	40.44	99.4777	18664.0609	-3.551
2.512	40.54	99.4745	18663.4461	-3.496
2.520	40.64	99.4712	18662.8295	-3.441
2.528	40.73	99.4679	18662.2110	-3.386
2.537	40.83	99.4646	18661.5889	-3.331
2.545	40.93	99.4612	18660.9632	-3.277
2.553	41.02	99.4579	18660.3338	-3.222
2.562	41.12	99.4545	18659.7026	-3.169
2.570	41.21	99.4511	18659.0696	-3.115
2.578	41.31	99.4477	18658.4311	-3.061
2.587	41.40	99.4443	18657.7909	-3.007
2.595	41.49	99.4409	18657.1488	-2.953
2.603	41.59	99.4375	18656.5030	-2.901
2.612	41.68	99.4340	18655.8555	-2.848
2.620	41.78	99.4305	18655.2043	-2.796
2.628	41.87	99.4271	18654.5512	-2.744
2.637	41.97	99.4235	18653.8928	-2.692
2.645	42.06	99.4200	18653.2325	-2.640
2.653	42.16	99.4165	18652.5685	-2.588
2.662	42.25	99.4129	18651.9028	-2.536
2.670	42.34	99.4094	18651.2334	-2.485
2.678	42.44	99.4058	18650.5604	-2.434
2.687	42.53	99.4022	18649.8837	-2.384
2.695	42.62	99.3986	18649.2034	-2.333
2.703	42.72	99.3949	18648.5231	-2.283
2.712	42.81	99.3913	18647.8392	-2.232
2.720	42.90	99.3876	18647.1516	-2.182
2.728	42.99	99.3839	18646.4622	-2.132
2.737	43.09	99.3803	18645.7692	-2.083
2.745	43.18	99.3765	18645.0725	-2.035
2.753	43.27	99.3728	18644.3722	-1.986
2.762	43.36	99.3691	18643.6719	-1.937
2.770	43.45	99.3653	18642.9679	-1.888
2.778	43.55	99.3616	18642.2621	-1.840
2.787	43.64	99.3578	18641.5527	-1.792
2.795	43.73	99.3540	18640.8379	-1.743
2.803	43.82	99.3502	18640.1230	-1.695
2.812	43.91	99.3463	18639.4063	-1.647
2.820	44.00	99.3425	18638.6860	-1.598
2.828	44.09	99.3386	18637.9621	-1.550
2.837	44.18	99.3348	18637.2363	-1.502
2.845	44.27	99.3309	18636.5050	-1.454
2.853	44.36	99.3270	18635.7702	-1.407
2.862	44.45	99.3230	18635.0353	-1.361
2.870	44.54	99.3191	18634.2968	-1.314
2.878	44.63	99.3151	18633.5546	-1.267
2.887	44.72	99.3112	18632.8089	-1.221
2.895	44.81	99.3072	18632.0613	-1.174
2.903	44.90	99.3032	18631.3100	-1.128
2.912	44.99	99.2992	18630.5533	-1.082
2.920	45.08	99.2951	18629.7984	-1.036
2.928	45.17	99.2911	18629.0381	-0.990
2.937	45.26	99.2870	18628.2741	-0.944
2.945	45.35	99.2829	18627.5101	-0.898
2.953	45.44	99.2788	18626.7407	-0.852
2.962	45.53	99.2747	18625.9695	-0.806
2.970	45.62	99.2706	18625.1946	-0.761
2.978	45.70	99.2664	18624.4160	-0.716
2.987	45.79	99.2623	18623.6375	-0.672
