Time	Temperature	Weight	Weight	Heat Flow
min	°C	%	mg	mW
1.637	36.98	98.6340	3.7005	-17.326
1.645	37.05	98.6239	3.7001	-17.299
1.653	37.12	98.6138	3.6997	-17.272
1.662	37.19	98.6037	3.6993	-17.244
1.670	37.26	98.5937	3.6990	-17.216
1.678	37.33	98.5836	3.6986	-17.188
1.687	37.41	98.5736	3.6982	-17.161
1.695	37.48	98.5636	3.6978	-17.133
1.703	37.55	98.5535	3.6975	-17.105
1.712	37.62	98.5435	3.6971	-17.078
1.720	37.69	98.5336	3.6967	-17.050
1.728	37.77	98.5236	3.6963	-17.022
1.737	37.84	98.5136	3.6960	-16.993
1.745	37.91	98.5036	3.6956	-16.965
1.753	37.99	98.4937	3.6952	-16.937
1.762	38.06	98.4837	3.6948	-16.908
1.770	38.14	98.4737	3.6945	-16.880
1.778	38.21	98.4638	3.6941	-16.851
1.787	38.29	98.4538	3.6937	-16.823
1.795	38.36	98.4439	3.6933	-16.795
1.803	38.44	98.4339	3.6930	-16.766
1.812	38.51	98.4240	3.6926	-16.737
1.820	38.59	98.4140	3.6922	-16.708
1.828	38.66	98.4040	3.6919	-16.679
1.837	38.74	98.3941	3.6915	-16.650
1.845	38.82	98.3842	3.6911	-16.622
1.853	38.89	98.3742	3.6907	-16.593
1.862	38.97	98.3643	3.6904	-16.564
1.870	39.05	98.3543	3.6900	-16.535
1.878	39.13	98.3444	3.6896	-16.507
1.887	39.20	98.3344	3.6892	-16.477
1.895	39.28	98.3244	3.6889	-16.447
1.903	39.36	98.3145	3.6885	-16.418
1.912	39.44	98.3045	3.6881	-16.388
1.920	39.52	98.2946	3.6877	-16.358
1.928	39.60	98.2847	3.6874	-16.328
1.937	39.67	98.2748	3.6870	-16.298
1.945	39.75	98.2648	3.6866	-16.269
1.953	39.83	98.2549	3.6863	-16.238
1.962	39.91	98.2451	3.6859	-16.208
1.970	39.99	98.2352	3.6855	-16.178
1.978	40.07	98.2253	3.6851	-16.147
1.987	40.15	98.2155	3.6848	-16.117
1.995	40.23	98.2056	3.6844	-16.086
2.003	40.32	98.1957	3.6840	-16.056
2.012	40.40	98.1858	3.6837	-16.026
2.020	40.48	98.1760	3.6833	-15.995
2.028	40.56	98.1661	3.6829	-15.964
2.037	40.64	98.1562	3.6826	-15.932
2.045	40.72	98.1462	3.6822	-15.901
2.053	40.81	98.1363	3.6818	-15.870
2.062	40.89	98.1264	3.6814	-15.839
2.070	40.97	98.1165	3.6811	-15.808
2.078	41.05	98.1065	3.6807	-15.777
2.087	41.14	98.0966	3.6803	-15.744
2.095	41.22	98.0867	3.6799	-15.713
2.103	41.30	98.0768	3.6796	-15.681
2.112	41.39	98.0669	3.6792	-15.649
2.120	41.47	98.0570	3.6788	-15.618
2.128	41.55	98.0471	3.6785	-15.586
2.137	41.64	98.0372	3.6781	-15.554
2.145	41.72	98.0273	3.6777	-15.522
2.153	41.81	98.0174	3.6773	-15.490
2.162	41.89	98.0075	3.6770	-15.459
2.170	41.97	97.9976	3.6766	-15.427
2.178	42.06	97.9876	3.6762	-15.395
2.187	42.14	97.9777	3.6759	-15.362
2.195	42.23	97.9678	3.6755	-15.329
2.203	42.31	97.9579	3.6751	-15.296
2.212	42.40	97.9480	3.6747	-15.264
2.220	42.49	97.9380	3.6744	-15.231
2.228	42.57	97.9281	3.6740	-15.199
2.237	42.66	97.9183	3.6736	-15.166
2.245	42.74	97.9084	3.6733	-15.133
2.253	42.83	97.8985	3.6729	-15.100
2.262	42.92	97.8886	3.6725	-15.067
2.270	43.00	97.8787	3.6721	-15.034
2.278	43.09	97.8689	3.6718	-15.001
2.287	43.18	97.8590	3.6714	-14.967
2.295	43.26	97.8491	3.6710	-14.934
2.303	43.35	97.8393	3.6707	-14.900
2.312	43.44	97.8294	3.6703	-14.866
2.320	43.52	97.8195	3.6699	-14.832
2.328	43.61	97.8096	3.6696	-14.799
2.337	43.70	97.7997	3.6692	-14.766
2.345	43.79	97.7897	3.6688	-14.732
2.353	43.87	97.7798	3.6684	-14.699
2.362	43.96	97.7698	3.6681	-14.664
2.370	44.05	97.7599	3.6677	-14.631
2.378	44.14	97.7499	3.6673	-14.596
2.387	44.23	97.7399	3.6669	-14.562
2.395	44.31	97.7300	3.6666	-14.528
2.403	44.40	97.7200	3.6662	-14.493
2.412	44.49	97.7101	3.6658	-14.458
2.420	44.58	97.7002	3.6654	-14.423
2.428	44.67	97.6902	3.6651	-14.388
2.437	44.76	97.6803	3.6647	-14.353
2.445	44.85	97.6704	3.6643	-14.319
2.453	44.94	97.6604	3.6640	-14.284
2.462	45.03	97.6504	3.6636	-14.249
2.470	45.12	97.6404	3.6632	-14.214
2.478	45.21	97.6305	3.6628	-14.179
2.487	45.30	97.6205	3.6625	-14.144
2.495	45.38	97.6105	3.6621	-14.109
2.503	45.47	97.6005	3.6617	-14.074
2.512	45.56	97.5905	3.6613	-14.039
2.520	45.65	97.5805	3.6610	-14.004
2.528	45.74	97.5705	3.6606	-13.968
