##Temp./>C,Time/min,Mass/%,Segment
556.41302, 68.27833, 36.29524,3
556.46002, 68.28333, 36.29524,3
556.51099, 68.28833, 36.29524,3
556.55499, 68.29333, 36.29524,3
556.59601, 68.29833, 36.28571,3
556.65100, 68.30333, 36.28571,3
556.69501, 68.30833, 36.28571,3
556.74799, 68.31333, 36.28571,3
556.79498, 68.31833, 36.27619,3
556.82898, 68.32333, 36.27619,3
556.88300, 68.32833, 36.27619,3
556.92798, 68.33333, 36.27619,3
556.97101, 68.33833, 36.27619,3
557.02301, 68.34333, 36.26667,3
557.07599, 68.34833, 36.26667,3
557.12402, 68.35333, 36.26667,3
557.16302, 68.35833, 36.26667,3
557.20599, 68.36333, 36.26667,3
557.26001, 68.36833, 36.26667,3
557.30499, 68.37333, 36.24762,3
557.35303, 68.37833, 36.24762,3
557.39600, 68.38333, 36.24762,3
557.45801, 68.38833, 36.24762,3
557.49298, 68.39333, 36.24762,3
557.54102, 68.39833, 36.24762,3
557.59198, 68.40333, 36.24762,3
557.64001, 68.40833, 36.24762,3
557.68903, 68.41333, 36.24762,3
557.73499, 68.41833, 36.24762,3
557.79102, 68.42333, 36.22857,3
557.83002, 68.42833, 36.22857,3
557.87903, 68.43333, 36.22857,3
557.92999, 68.43833, 36.22857,3
557.98602, 68.44333, 36.23810,3
558.03497, 68.44833, 36.23810,3
558.08600, 68.45333, 36.23810,3
558.12701, 68.45833, 36.23810,3
558.17700, 68.46333, 36.23810,3
558.22998, 68.46833, 36.23810,3
558.27600, 68.47333, 36.23810,3
558.32898, 68.47833, 36.23810,3
558.37402, 68.48333, 36.23810,3
558.42401, 68.48833, 36.23810,3
558.48401, 68.49333, 36.21905,3
558.52698, 68.49833, 36.21905,3
558.58398, 68.50333, 36.21905,3
558.62402, 68.50833, 36.21905,3
558.67102, 68.51333, 36.21905,3
558.73602, 68.51833, 36.21905,3
558.77802, 68.52333, 36.21905,3
558.83002, 68.52833, 36.20952,3
558.87903, 68.53333, 36.20952,3
558.93298, 68.53833, 36.20952,3
558.98199, 68.54333, 36.20952,3
559.03802, 68.54833, 36.20952,3
559.08099, 68.55333, 36.20952,3
559.13397, 68.55833, 36.20952,3
559.19202, 68.56333, 36.20000,3
559.23401, 68.56833, 36.20000,3
559.28699, 68.57333, 36.20000,3
559.33502, 68.57833, 36.20000,3
559.38599, 68.58333, 36.20000,3
559.44702, 68.58833, 36.20000,3
559.48999, 68.59333, 36.20000,3
559.54303, 68.59833, 36.20000,3
559.59399, 68.60333, 36.19048,3
559.65100, 68.60833, 36.19048,3
559.69202, 68.61333, 36.19048,3
559.74298, 68.61833, 36.19048,3
559.80200, 68.62333, 36.19048,3
559.85797, 68.62833, 36.19048,3
559.90900, 68.63333, 36.19048,3
559.96002, 68.63833, 36.19048,3
560.01001, 68.64333, 36.19048,3
560.05603, 68.64833, 36.19048,3
560.11298, 68.65333, 36.18095,3
560.16602, 68.65833, 36.18095,3
560.21301, 68.66333, 36.18095,3
560.26898, 68.66833, 36.18095,3
560.32501, 68.67333, 36.18095,3
560.37701, 68.67833, 36.18095,3
560.42603, 68.68333, 36.18095,3
560.48297, 68.68833, 36.18095,3
560.53198, 68.69333, 36.18095,3
560.58197, 68.69833, 36.17143,3
560.64099, 68.70333, 36.17143,3
560.68903, 68.70833, 36.17143,3
560.75403, 68.71333, 36.17143,3
560.79401, 68.71833, 36.17143,3
560.84399, 68.72333, 36.17143,3
560.90100, 68.72833, 36.17143,3
560.95697, 68.73333, 36.17143,3
561.00299, 68.73833, 36.17143,3
561.05200, 68.74333, 36.17143,3
561.11102, 68.74833, 36.15238,3
561.17102, 68.75333, 36.15238,3
561.21100, 68.75833, 36.15238,3
561.27899, 68.76333, 36.15238,3
561.31897, 68.76833, 36.15238,3
561.37201, 68.77333, 36.15238,3
561.42499, 68.77833, 36.15238,3
561.48901, 68.78333, 36.15238,3
561.53900, 68.78833, 36.15238,3
561.59302, 68.79333, 36.15238,3
561.65100, 68.79833, 36.15238,3
561.70001, 68.80333, 36.15238,3
561.75403, 68.80833, 36.15238,3
561.79901, 68.81333, 36.15238,3
561.85101, 68.81833, 36.15238,3
561.90900, 68.82333, 36.15238,3
561.95898, 68.82833, 36.15238,3
562.01599, 68.83333, 36.15238,3
562.07202, 68.83833, 36.13333,3
562.13098, 68.84333, 36.13333,3
562.18500, 68.84833, 36.13333,3
562.23199, 68.85333, 36.13333,3
562.29602, 68.85833, 36.13333,3
562.35199, 68.86333, 36.13333,3
562.39899, 68.86833, 36.13333,3
562.45898, 68.87333, 36.13333,3
562.51501, 68.87833, 36.13333,3
562.56897, 68.88333, 36.13333,3
562.62097, 68.88833, 36.13333,3
562.66998, 68.89333, 36.13333,3
562.72198, 68.89833, 36.13333,3
562.77502, 68.90333, 36.11429,3
562.83099, 68.90833, 36.11429,3
562.88800, 68.91333, 36.11429,3
562.94800, 68.91833, 36.11429,3
562.99500, 68.92333, 36.11429,3
563.04901, 68.92833, 36.11429,3
563.11798, 68.93333, 36.10476,3
563.16199, 68.93833, 36.10476,3
563.22699, 68.94333, 36.10476,3
563.27197, 68.94833, 36.10476,3
563.33002, 68.95333, 36.10476,3
563.37799, 68.95833, 36.10476,3
563.44098, 68.96333, 36.10476,3
563.49402, 68.96833, 36.10476,3
563.55402, 68.97333, 36.09524,3
563.60303, 68.97833, 36.09524,3
563.65503, 68.98333, 36.09524,3
563.71198, 68.98833, 36.09524,3
563.77301, 68.99333, 36.09524,3
563.82001, 68.99833, 36.09524,3
563.88000, 69.00333, 36.09524,3
563.93201, 69.00833, 36.09524,3
563.98199, 69.01333, 36.08571,3
564.04901, 69.01833, 36.08571,3
564.09698, 69.02333, 36.08571,3
564.15900, 69.02833, 36.08571,3
564.21002, 69.03333, 36.08571,3
564.26300, 69.03833, 36.08571,3
564.32599, 69.04333, 36.08571,3
564.37299, 69.04833, 36.08571,3
564.42603, 69.05333, 36.08571,3
564.48401, 69.05833, 36.07619,3
564.53802, 69.06333, 36.07619,3
564.59100, 69.06833, 36.07619,3
564.65698, 69.07333, 36.07619,3
564.71100, 69.07833, 36.07619,3
564.76099, 69.08333, 36.07619,3
564.81598, 69.08833, 36.07619,3
564.87402, 69.09333, 36.07619,3
564.92700, 69.09833, 36.07619,3
564.97998, 69.10333, 36.07619,3
565.03302, 69.10833, 36.07619,3
565.09003, 69.11333, 36.06667,3
565.14203, 69.11833, 36.06667,3
565.21198, 69.12333, 36.06667,3
565.26398, 69.12833, 36.06667,3
565.31500, 69.13333, 36.06667,3
565.37402, 69.13833, 36.06667,3
565.43298, 69.14333, 36.06667,3
565.47803, 69.14833, 36.06667,3
565.53998, 69.15333, 36.06667,3
565.59003, 69.15833, 36.05714,3
565.64899, 69.16333, 36.05714,3
565.71002, 69.16833, 36.05714,3
565.76398, 69.17333, 36.05714,3
565.81799, 69.17833, 36.05714,3
565.87299, 69.18333, 36.04762,3
565.92798, 69.18833, 36.04762,3
565.98102, 69.19333, 36.04762,3
566.04700, 69.19833, 36.04762,3
566.09497, 69.20333, 36.04762,3
566.15302, 69.20833, 36.03810,3
566.21100, 69.21333, 36.03810,3
566.26801, 69.21833, 36.03810,3
566.32098, 69.22333, 36.03810,3
566.38202, 69.22833, 36.03810,3
566.43402, 69.23333, 36.03810,3
566.49799, 69.23833, 36.03810,3
566.54700, 69.24333, 36.03810,3
566.60400, 69.24833, 36.03810,3
566.65900, 69.25333, 36.03810,3
566.71802, 69.25833, 36.01905,3
566.76599, 69.26333, 36.01905,3
566.82202, 69.26833, 36.01905,3
566.88000, 69.27333, 36.01905,3
566.93201, 69.27833, 36.01905,3
566.99597, 69.28333, 36.01905,3
567.04797, 69.28833, 36.01905,3
567.10400, 69.29333, 36.01905,3
567.16498, 69.29833, 36.01905,3
567.21503, 69.30333, 36.01905,3
567.27301, 69.30833, 36.01905,3
567.32703, 69.31333, 36.01905,3
567.38501, 69.31833, 36.01905,3
567.43799, 69.32333, 36.01905,3
567.50000, 69.32833, 36.01905,3
567.54797, 69.33333, 36.01905,3
567.60901, 69.33833, 36.01905,3
567.66199, 69.34333, 36.01905,3
567.71899, 69.34833, 36.01905,3
567.77100, 69.35333, 36.01905,3
567.82501, 69.35833, 36.01905,3
567.87799, 69.36333, 36.00000,3
567.93201, 69.36833, 36.00000,3
567.98999, 69.37333, 36.00000,3
568.04999, 69.37833, 36.00000,3
568.10602, 69.38333, 36.00000,3
568.16199, 69.38833, 36.00000,3
568.21503, 69.39333, 36.00000,3
568.26501, 69.39833, 36.00000,3
568.32501, 69.40333, 36.00000,3
568.38202, 69.40833, 36.00000,3
568.43903, 69.41333, 36.00000,3
568.49298, 69.41833, 36.00000,3
568.54797, 69.42333, 36.00000,3
568.60901, 69.42833, 36.00000,3
568.66302, 69.43333, 36.00000,3
568.71997, 69.43833, 36.00000,3
568.77698, 69.44333, 36.00000,3
568.83502, 69.44833, 36.00000,3
568.89099, 69.45333, 36.00000,3
568.94397, 69.45833, 36.00000,3
569.00299, 69.46333, 35.98095,3
569.04303, 69.46833, 35.98095,3
569.10699, 69.47333, 35.98095,3
569.16302, 69.47833, 35.98095,3
569.22198, 69.48333, 35.98095,3
569.27399, 69.48833, 35.98095,3
569.32098, 69.49333, 35.98095,3
569.39001, 69.49833, 35.98095,3
569.44000, 69.50333, 35.98095,3
569.49500, 69.50833, 35.98095,3
569.55103, 69.51333, 35.98095,3
569.60797, 69.51833, 35.98095,3
569.65997, 69.52333, 35.98095,3
569.71899, 69.52833, 35.98095,3
569.77802, 69.53333, 35.98095,3
569.82703, 69.53833, 35.98095,3
569.88000, 69.54333, 35.98095,3
569.93103, 69.54833, 35.98095,3
569.98798, 69.55333, 35.98095,3
570.05103, 69.55833, 35.98095,3
570.10797, 69.56333, 35.98095,3
570.15399, 69.56833, 35.98095,3
570.21002, 69.57333, 35.98095,3
570.27100, 69.57833, 35.98095,3
570.32397, 69.58333, 35.98095,3
570.37799, 69.58833, 35.98095,3
570.43201, 69.59333, 35.98095,3
570.48798, 69.59833, 35.98095,3
570.53802, 69.60333, 35.98095,3
570.59900, 69.60833, 35.96190,3
570.65698, 69.61333, 35.96190,3
570.70203, 69.61833, 35.96190,3
570.76001, 69.62333, 35.96190,3
570.82001, 69.62833, 35.96190,3
570.87701, 69.63333, 35.96190,3
570.93201, 69.63833, 35.96190,3
570.98199, 69.64333, 35.95238,3
571.03198, 69.64833, 35.95238,3
571.08801, 69.65333, 35.95238,3
571.14899, 69.65833, 35.95238,3
571.20599, 69.66333, 35.95238,3
571.26398, 69.66833, 35.95238,3
571.32202, 69.67333, 35.95238,3
571.36902, 69.67833, 35.95238,3
571.42297, 69.68333, 35.94286,3
571.47498, 69.68833, 35.94286,3
571.53101, 69.69333, 35.94286,3
571.58398, 69.69833, 35.94286,3
571.63300, 69.70333, 35.94286,3
571.70001, 69.70833, 35.94286,3
571.74402, 69.71333, 35.94286,3
571.79797, 69.71833, 35.94286,3
571.85199, 69.72333, 35.93333,3
571.91400, 69.72833, 35.93333,3
571.96301, 69.73333, 35.93333,3
572.02100, 69.73833, 35.93333,3
572.07898, 69.74333, 35.93333,3
572.12598, 69.74833, 35.93333,3
572.18298, 69.75333, 35.93333,3
572.23401, 69.75833, 35.93333,3
572.29498, 69.76333, 35.93333,3
572.34998, 69.76833, 35.93333,3
572.40002, 69.77333, 35.93333,3
572.45697, 69.77833, 35.92381,3
572.50403, 69.78333, 35.92381,3
572.55902, 69.78833, 35.92381,3
572.61798, 69.79333, 35.92381,3
572.67200, 69.79833, 35.92381,3
572.71802, 69.80333, 35.92381,3
572.77600, 69.80833, 35.92381,3
572.83301, 69.81333, 35.92381,3
572.87701, 69.81833, 35.92381,3
572.94098, 69.82333, 35.92381,3
572.99200, 69.82833, 35.92381,3
573.04700, 69.83333, 35.92381,3
573.09601, 69.83833, 35.92381,3
573.15002, 69.84333, 35.91429,3
573.21002, 69.84833, 35.91429,3
573.25897, 69.85333, 35.91429,3
573.31403, 69.85833, 35.91429,3
573.36200, 69.86333, 35.91429,3
573.41901, 69.86833, 35.91429,3
573.46802, 69.87333, 35.91429,3
573.52399, 69.87833, 35.91429,3
573.57501, 69.88333, 35.91429,3
573.63397, 69.88833, 35.91429,3
573.68701, 69.89333, 35.91429,3
573.74200, 69.89833, 35.91429,3
573.78900, 69.90333, 35.91429,3
573.84497, 69.90833, 35.91429,3
573.90503, 69.91333, 35.91429,3
573.95099, 69.91833, 35.90476,3
574.00098, 69.92333, 35.90476,3
574.06299, 69.92833, 35.90476,3
574.10999, 69.93333, 35.90476,3
574.16803, 69.93833, 35.90476,3
574.21503, 69.94333, 35.90476,3
574.27100, 69.94833, 35.90476,3
574.31799, 69.95333, 35.90476,3
574.37402, 69.95833, 35.89524,3
574.42297, 69.96333, 35.89524,3
574.47699, 69.96833, 35.89524,3
574.53198, 69.97333, 35.89524,3
574.57898, 69.97833, 35.89524,3
574.63898, 69.98333, 35.89524,3
574.68103, 69.98833, 35.89524,3
574.73798, 69.99333, 35.89524,3
574.78400, 69.99833, 35.89524,3
574.84802, 70.00333, 35.89524,3
574.89099, 70.00833, 35.89524,3
574.95203, 70.01333, 35.89524,3
575.00500, 70.01833, 35.87619,3
575.05298, 70.02333, 35.87619,3
575.11102, 70.02833, 35.87619,3
575.15601, 70.03333, 35.87619,3
575.21002, 70.03833, 35.87619,3
575.26703, 70.04333, 35.87619,3
575.31702, 70.04833, 35.87619,3
575.37097, 70.05333, 35.87619,3
575.42798, 70.05833, 35.87619,3
575.47198, 70.06333, 35.87619,3
575.51898, 70.06833, 35.87619,3
575.57397, 70.07333, 35.87619,3
575.62598, 70.07833, 35.87619,3
575.68201, 70.08333, 35.87619,3
575.73401, 70.08833, 35.87619,3
575.78198, 70.09333, 35.87619,3
575.82703, 70.09833, 35.87619,3
575.88202, 70.10333, 35.87619,3
575.93597, 70.10833, 35.87619,3
575.98499, 70.11333, 35.87619,3
576.03497, 70.11833, 35.87619,3
576.08502, 70.12333, 35.87619,3
576.13702, 70.12833, 35.87619,3
576.19397, 70.13333, 35.87619,3
576.24799, 70.13833, 35.85714,3
576.30103, 70.14333, 35.85714,3
576.34900, 70.14833, 35.85714,3
576.40302, 70.15333, 35.85714,3
576.45001, 70.15833, 35.85714,3
576.50098, 70.16333, 35.85714,3
576.54901, 70.16833, 35.85714,3
576.60498, 70.17333, 35.85714,3
576.65900, 70.17833, 35.85714,3
576.71100, 70.18333, 35.85714,3
576.75299, 70.18833, 35.85714,3
576.80200, 70.19333, 35.85714,3
576.86298, 70.19833, 35.85714,3
576.91400, 70.20333, 35.85714,3
576.96301, 70.20833, 35.85714,3
577.01202, 70.21333, 35.85714,3
577.06299, 70.21833, 35.85714,3
577.11700, 70.22333, 35.85714,3
577.17102, 70.22833, 35.85714,3
577.20801, 70.23333, 35.85714,3
577.26801, 70.23833, 35.85714,3
577.32098, 70.24333, 35.85714,3
577.36700, 70.24833, 35.83810,3
577.41400, 70.25333, 35.82857,3
577.46802, 70.25833, 35.82857,3
577.51501, 70.26333, 35.82857,3
577.56799, 70.26833, 35.82857,3
577.62000, 70.27333, 35.82857,3
577.66699, 70.27833, 35.82857,3
577.71698, 70.28333, 35.82857,3
577.77197, 70.28833, 35.82857,3
577.81702, 70.29333, 35.82857,3
577.86499, 70.29833, 35.81905,3
577.92499, 70.30333, 35.81905,3
577.96899, 70.30833, 35.81905,3
578.01898, 70.31333, 35.81905,3
578.07202, 70.31833, 35.81905,3
578.11902, 70.32333, 35.81905,3
578.16699, 70.32833, 35.81905,3
578.21399, 70.33333, 35.81905,3
578.27399, 70.33833, 35.81905,3
578.32397, 70.34333, 35.80952,3
578.37598, 70.34833, 35.80952,3
578.42999, 70.35333, 35.80952,3
578.47400, 70.35833, 35.80952,3
578.52899, 70.36333, 35.80952,3
578.57300, 70.36833, 35.80952,3
578.62097, 70.37333, 35.80952,3
578.67102, 70.37833, 35.80952,3
578.72198, 70.38333, 35.80952,3
578.76599, 70.38833, 35.80000,3
578.81403, 70.39333, 35.80000,3
578.87097, 70.39833, 35.80000,3
578.91498, 70.40333, 35.80000,3
578.96600, 70.40833, 35.80000,3
579.01898, 70.41333, 35.80000,3
579.06403, 70.41833, 35.80000,3
579.12799, 70.42333, 35.80000,3
579.16302, 70.42833, 35.80000,3
579.22101, 70.43333, 35.80000,3
579.27399, 70.43833, 35.80000,3
579.31702, 70.44333, 35.79048,3
579.35797, 70.44833, 35.79048,3
579.41400, 70.45333, 35.79048,3
579.46198, 70.45833, 35.79048,3
579.51599, 70.46333, 35.79048,3
579.54797, 70.46833, 35.79048,3
579.59900, 70.47333, 35.79048,3
579.65997, 70.47833, 35.79048,3
579.71002, 70.48333, 35.79048,3
579.76398, 70.48833, 35.79048,3
579.80402, 70.49333, 35.79048,3
579.85901, 70.49833, 35.79048,3
579.90503, 70.50333, 35.79048,3
579.95801, 70.50833, 35.78095,3
580.00598, 70.51333, 35.78095,3
580.04999, 70.51833, 35.78095,3
580.09497, 70.52333, 35.78095,3
580.14600, 70.52833, 35.78095,3
580.20001, 70.53333, 35.78095,3
580.24799, 70.53833, 35.78095,3
580.29700, 70.54333, 35.78095,3
580.35400, 70.54833, 35.78095,3
580.39301, 70.55333, 35.78095,3
580.44299, 70.55833, 35.78095,3
580.49902, 70.56333, 35.78095,3
580.53998, 70.56833, 35.78095,3
580.58301, 70.57333, 35.78095,3
580.63300, 70.57833, 35.78095,3
580.67999, 70.58333, 35.78095,3
580.73602, 70.58833, 35.78095,3
580.77802, 70.59333, 35.78095,3
580.83698, 70.59833, 35.78095,3
580.88599, 70.60333, 35.78095,3
580.93597, 70.60833, 35.78095,3
580.97198, 70.61333, 35.78095,3
581.02399, 70.61833, 35.77143,3
581.07800, 70.62333, 35.77143,3
581.12299, 70.62833, 35.77143,3
581.16803, 70.63333, 35.77143,3
581.21600, 70.63833, 35.77143,3
581.26599, 70.64333, 35.77143,3
581.31097, 70.64833, 35.77143,3
581.36902, 70.65333, 35.77143,3
581.41901, 70.65833, 35.77143,3
581.46100, 70.66333, 35.77143,3
581.51202, 70.66833, 35.77143,3
581.57098, 70.67333, 35.77143,3
581.60901, 70.67833, 35.75238,3
581.65900, 70.68333, 35.75238,3
581.71002, 70.68833, 35.75238,3
581.75500, 70.69333, 35.75238,3
581.80902, 70.69833, 35.75238,3
581.85699, 70.70333, 35.75238,3
581.89801, 70.70833, 35.75238,3
581.95300, 70.71333, 35.75238,3
581.99298, 70.71833, 35.75238,3
582.04303, 70.72333, 35.75238,3
582.09003, 70.72833, 35.75238,3
582.13800, 70.73333, 35.75238,3
582.19202, 70.73833, 35.75238,3
582.24103, 70.74333, 35.75238,3
582.28601, 70.74833, 35.75238,3
582.33801, 70.75333, 35.75238,3
582.38702, 70.75833, 35.75238,3
582.42798, 70.76333, 35.75238,3
582.47998, 70.76833, 35.75238,3
582.52600, 70.77333, 35.75238,3
582.57202, 70.77833, 35.75238,3
582.62701, 70.78333, 35.75238,3
582.66998, 70.78833, 35.75238,3
582.71503, 70.79333, 35.75238,3
582.76703, 70.79833, 35.75238,3
582.80902, 70.80333, 35.75238,3
582.86200, 70.80833, 35.75238,3
582.90698, 70.81333, 35.75238,3
582.95599, 70.81833, 35.75238,3
583.00299, 70.82333, 35.75238,3
583.05103, 70.82833, 35.75238,3
583.09802, 70.83333, 35.75238,3
583.15100, 70.83833, 35.75238,3
583.19800, 70.84333, 35.75238,3
583.24402, 70.84833, 35.73333,3
583.28998, 70.85333, 35.73333,3
583.34399, 70.85833, 35.73333,3
583.38501, 70.86333, 35.73333,3
583.43597, 70.86833, 35.73333,3
583.49298, 70.87333, 35.73333,3
583.53003, 70.87833, 35.73333,3
583.58099, 70.88333, 35.73333,3
583.62701, 70.88833, 35.73333,3
583.68597, 70.89333, 35.73333,3
583.73297, 70.89833, 35.73333,3
583.78101, 70.90333, 35.73333,3
583.82599, 70.90833, 35.73333,3
583.87201, 70.91333, 35.73333,3
583.91901, 70.91833, 35.73333,3
583.96802, 70.92333, 35.73333,3
584.01599, 70.92833, 35.73333,3
584.06097, 70.93333, 35.73333,3
584.11298, 70.93833, 35.73333,3
584.16302, 70.94333, 35.73333,3
584.20300, 70.94833, 35.73333,3
584.25098, 70.95333, 35.73333,3
584.29901, 70.95833, 35.73333,3
584.35602, 70.96333, 35.73333,3
584.39899, 70.96833, 35.73333,3
584.43903, 70.97333, 35.73333,3
584.50201, 70.97833, 35.73333,3
584.54102, 70.98333, 35.73333,3
584.58899, 70.98833, 35.71429,3
584.63702, 70.99333, 35.71429,3
584.68799, 70.99833, 35.71429,3
584.73700, 71.00333, 35.71429,3
584.78497, 71.00833, 35.71429,3
584.83099, 71.01333, 35.71429,3
584.87500, 71.01833, 35.71429,3
584.92999, 71.02333, 35.71429,3
584.97601, 71.02833, 35.71429,3
585.02502, 71.03333, 35.71429,3
585.06500, 71.03833, 35.71429,3
585.11700, 71.04333, 35.71429,3
585.16400, 71.04833, 35.71429,3
585.22198, 71.05333, 35.71429,3
585.26001, 71.05833, 35.71429,3
585.29700, 71.06333, 35.71429,3
585.35602, 71.06833, 35.71429,3
585.40399, 71.07333, 35.71429,3
585.44202, 71.07833, 35.71429,3
585.50000, 71.08333, 35.71429,3
585.55402, 71.08833, 35.71429,3
585.59100, 71.09333, 35.71429,3
585.65002, 71.09833, 35.71429,3
585.69202, 71.10333, 35.71429,3
585.74103, 71.10833, 35.71429,3
585.78998, 71.11333, 35.71429,3
585.83600, 71.11833, 35.71429,3
585.88397, 71.12333, 35.71429,3
585.93799, 71.12833, 35.71429,3
585.97998, 71.13333, 35.71429,3
586.03003, 71.13833, 35.71429,3
586.08002, 71.14333, 35.71429,3
586.12402, 71.14833, 35.71429,3
586.17798, 71.15333, 35.71429,3
586.23102, 71.15833, 35.69524,3
586.27002, 71.16333, 35.69524,3
586.31897, 71.16833, 35.69524,3
586.37000, 71.17333, 35.69524,3
586.41901, 71.17833, 35.69524,3
586.46399, 71.18333, 35.69524,3
586.51300, 71.18833, 35.69524,3
586.56897, 71.19333, 35.69524,3
586.61200, 71.19833, 35.69524,3
586.65802, 71.20333, 35.69524,3
586.70898, 71.20833, 35.69524,3
586.75201, 71.21333, 35.69524,3
586.80798, 71.21833, 35.69524,3
586.86102, 71.22333, 35.69524,3
586.91101, 71.22833, 35.69524,3
586.94501, 71.23333, 35.69524,3
586.99902, 71.23833, 35.69524,3
587.04901, 71.24333, 35.69524,3
587.09302, 71.24833, 35.69524,3
587.14301, 71.25333, 35.69524,3
587.20203, 71.25833, 35.69524,3
587.24200, 71.26333, 35.69524,3
587.29999, 71.26833, 35.68571,3
587.34497, 71.27333, 35.68571,3
587.39600, 71.27833, 35.68571,3
587.43500, 71.28333, 35.68571,3
587.47998, 71.28833, 35.68571,3
587.53601, 71.29333, 35.68571,3
587.58301, 71.29833, 35.68571,3
587.63202, 71.30333, 35.68571,3
587.68799, 71.30833, 35.68571,3
587.72699, 71.31333, 35.68571,3
587.77698, 71.31833, 35.68571,3
587.82501, 71.32333, 35.68571,3
587.87000, 71.32833, 35.68571,3
587.92297, 71.33333, 35.68571,3
587.97198, 71.33833, 35.68571,3
588.01801, 71.34333, 35.68571,3
588.07397, 71.34833, 35.68571,3
588.10999, 71.35333, 35.68571,3
588.16302, 71.35833, 35.67619,3
588.21399, 71.36333, 35.67619,3
588.26703, 71.36833, 35.67619,3
588.30902, 71.37333, 35.67619,3
588.35797, 71.37833, 35.67619,3
588.41199, 71.38333, 35.67619,3
588.46100, 71.38833, 35.67619,3
588.50702, 71.39333, 35.67619,3
588.55798, 71.39833, 35.67619,3
588.60498, 71.40333, 35.67619,3
588.65997, 71.40833, 35.67619,3
588.70697, 71.41333, 35.67619,3
588.75897, 71.41833, 35.67619,3
588.80603, 71.42333, 35.67619,3
588.85199, 71.42833, 35.67619,3
588.89600, 71.43333, 35.67619,3
588.95099, 71.43833, 35.67619,3
588.99298, 71.44333, 35.67619,3
589.05103, 71.44833, 35.66667,3
589.09998, 71.45333, 35.66667,3
589.15302, 71.45833, 35.66667,3
589.19897, 71.46333, 35.66667,3
589.24597, 71.46833, 35.66667,3
589.28601, 71.47333, 35.66667,3
589.33398, 71.47833, 35.66667,3
589.38599, 71.48333, 35.66667,3
589.44897, 71.48833, 35.66667,3
589.48798, 71.49333, 35.66667,3
589.53900, 71.49833, 35.66667,3
589.58899, 71.50333, 35.66667,3
589.64001, 71.50833, 35.66667,3
589.69098, 71.51333, 35.65714,3
589.73700, 71.51833, 35.65714,3
589.78101, 71.52333, 35.65714,3
589.83301, 71.52833, 35.65714,3
589.88300, 71.53333, 35.65714,3
589.93201, 71.53833, 35.65714,3
589.98602, 71.54333, 35.65714,3
590.03497, 71.54833, 35.65714,3
590.08502, 71.55333, 35.65714,3
590.13397, 71.55833, 35.65714,3
590.18799, 71.56333, 35.65714,3
590.22803, 71.56833, 35.65714,3
590.28900, 71.57333, 35.65714,3
590.32898, 71.57833, 35.65714,3
590.38702, 71.58333, 35.65714,3
590.42999, 71.58833, 35.65714,3
590.47803, 71.59333, 35.65714,3
590.53802, 71.59833, 35.65714,3
590.57599, 71.60333, 35.65714,3
590.62903, 71.60833, 35.64762,3
590.67200, 71.61333, 35.64762,3
590.72198, 71.61833, 35.64762,3
590.77899, 71.62333, 35.64762,3
590.82202, 71.62833, 35.64762,3
590.86499, 71.63333, 35.64762,3
590.93201, 71.63833, 35.64762,3
590.98102, 71.64333, 35.64762,3
591.03198, 71.64833, 35.64762,3
591.07800, 71.65333, 35.64762,3
591.13098, 71.65833, 35.64762,3
591.17700, 71.66333, 35.64762,3
591.22900, 71.66833, 35.64762,3
591.28198, 71.67333, 35.64762,3
591.32300, 71.67833, 35.64762,3
591.36798, 71.68333, 35.64762,3
591.42401, 71.68833, 35.64762,3
591.47900, 71.69333, 35.64762,3
591.52899, 71.69833, 35.64762,3
591.58099, 71.70333, 35.64762,3
591.61902, 71.70833, 35.63810,3
591.68298, 71.71333, 35.63810,3
591.72900, 71.71833, 35.63810,3
591.77600, 71.72333, 35.63810,3
591.82300, 71.72833, 35.63810,3
591.86700, 71.73333, 35.63810,3
591.92102, 71.73833, 35.63810,3
591.96899, 71.74333, 35.63810,3
592.02197, 71.74833, 35.63810,3
592.07703, 71.75333, 35.62857,3
592.12799, 71.75833, 35.62857,3
592.17102, 71.76333, 35.62857,3
592.22198, 71.76833, 35.62857,3
592.27802, 71.77333, 35.62857,3
592.32397, 71.77833, 35.62857,3
592.37201, 71.78333, 35.62857,3
592.41998, 71.78833, 35.62857,3
592.47699, 71.79333, 35.62857,3
592.52100, 71.79833, 35.62857,3
592.57397, 71.80333, 35.60952,3
592.62598, 71.80833, 35.60952,3
592.67200, 71.81333, 35.60952,3
592.73297, 71.81833, 35.60952,3
592.77502, 71.82333, 35.60952,3
592.83197, 71.82833, 35.60952,3
592.87201, 71.83333, 35.60952,3
592.92603, 71.83833, 35.60952,3
592.97803, 71.84333, 35.60952,3
593.02802, 71.84833, 35.60952,3
593.07397, 71.85333, 35.60952,3
593.12799, 71.85833, 35.60952,3
593.18103, 71.86333, 35.60952,3
593.22601, 71.86833, 35.60952,3
593.28101, 71.87333, 35.60952,3
593.33099, 71.87833, 35.60952,3
593.38098, 71.88333, 35.60952,3
593.43201, 71.88833, 35.60952,3
593.48102, 71.89333, 35.60952,3
593.52899, 71.89833, 35.60952,3
593.58301, 71.90333, 35.60952,3
593.63202, 71.90833, 35.60952,3
593.68298, 71.91333, 35.60952,3
593.73102, 71.91833, 35.60952,3
593.79303, 71.92333, 35.59048,3
593.83801, 71.92833, 35.59048,3
593.88599, 71.93333, 35.59048,3
593.93500, 71.93833, 35.59048,3
593.98700, 71.94333, 35.59048,3
594.04102, 71.94833, 35.59048,3
