Time	Temperature	Weight	Weight	Heat Flow
min	°C	%	mg	mW
2.220	38.14	98.6992	9.7950	-17.249
2.228	38.23	98.6917	9.7942	-17.217
2.237	38.33	98.6842	9.7935	-17.185
2.245	38.43	98.6767	9.7927	-17.153
2.253	38.53	98.6691	9.7920	-17.121
2.262	38.63	98.6615	9.7912	-17.089
2.270	38.73	98.6539	9.7905	-17.057
2.278	38.83	98.6463	9.7897	-17.024
2.287	38.92	98.6387	9.7890	-16.992
2.295	39.02	98.6310	9.7882	-16.960
2.303	39.12	98.6233	9.7874	-16.928
2.312	39.22	98.6156	9.7867	-16.895
2.320	39.32	98.6079	9.7859	-16.862
2.328	39.42	98.6001	9.7851	-16.829
2.337	39.51	98.5923	9.7844	-16.797
2.345	39.61	98.5845	9.7836	-16.764
2.353	39.71	98.5767	9.7828	-16.731
2.362	39.81	98.5688	9.7820	-16.698
2.370	39.91	98.5610	9.7812	-16.665
2.378	40.00	98.5530	9.7805	-16.632
2.387	40.10	98.5451	9.7797	-16.599
2.395	40.20	98.5372	9.7789	-16.566
2.403	40.29	98.5292	9.7781	-16.534
2.412	40.39	98.5212	9.7773	-16.502
2.420	40.49	98.5132	9.7765	-16.468
2.428	40.58	98.5052	9.7757	-16.435
2.437	40.68	98.4971	9.7749	-16.402
2.445	40.78	98.4890	9.7741	-16.368
2.453	40.87	98.4810	9.7733	-16.334
2.462	40.97	98.4729	9.7725	-16.301
2.470	41.07	98.4647	9.7717	-16.267
2.478	41.16	98.4566	9.7709	-16.234
2.487	41.26	98.4484	9.7701	-16.201
2.495	41.35	98.4402	9.7693	-16.168
2.503	41.45	98.4320	9.7684	-16.135
2.512	41.54	98.4237	9.7676	-16.102
2.520	41.64	98.4154	9.7668	-16.069
2.528	41.73	98.4071	9.7660	-16.037
2.537	41.83	98.3988	9.7652	-16.005
2.545	41.93	98.3905	9.7643	-15.973
2.553	42.02	98.3821	9.7635	-15.941
2.562	42.12	98.3738	9.7627	-15.908
2.570	42.21	98.3654	9.7618	-15.875
2.578	42.30	98.3570	9.7610	-15.841
2.587	42.40	98.3485	9.7602	-15.809
2.595	42.49	98.3401	9.7593	-15.776
2.603	42.59	98.3316	9.7585	-15.743
2.612	42.68	98.3231	9.7576	-15.710
2.620	42.78	98.3146	9.7568	-15.677
2.628	42.87	98.3061	9.7559	-15.645
2.637	42.96	98.2975	9.7551	-15.612
2.645	43.06	98.2889	9.7542	-15.579
2.653	43.15	98.2803	9.7534	-15.546
2.662	43.25	98.2717	9.7525	-15.514
2.670	43.34	98.2630	9.7517	-15.482
2.678	43.43	98.2544	9.7508	-15.450
2.687	43.53	98.2457	9.7500	-15.417
2.695	43.62	98.2369	9.7491	-15.385
2.703	43.71	98.2282	9.7482	-15.352
2.712	43.80	98.2194	9.7474	-15.320
2.720	43.90	98.2106	9.7465	-15.287
2.728	43.99	98.2018	9.7456	-15.255
2.737	44.08	98.1930	9.7447	-15.223
2.745	44.17	98.1841	9.7439	-15.192
2.753	44.27	98.1753	9.7430	-15.159
2.762	44.36	98.1664	9.7421	-15.127
2.770	44.45	98.1574	9.7412	-15.095
2.778	44.54	98.1485	9.7403	-15.063
2.787	44.63	98.1396	9.7394	-15.032
2.795	44.72	98.1306	9.7385	-14.999
2.803	44.81	98.1216	9.7376	-14.967
2.812	44.91	98.1126	9.7368	-14.935
2.820	45.00	98.1036	9.7359	-14.903
2.828	45.09	98.0945	9.7350	-14.871
2.837	45.18	98.0855	9.7341	-14.840
2.845	45.27	98.0764	9.7332	-14.808
2.853	45.36	98.0673	9.7323	-14.776
2.862	45.45	98.0582	9.7314	-14.744
2.870	45.54	98.0491	9.7304	-14.711
2.878	45.63	98.0399	9.7295	-14.680
2.887	45.72	98.0307	9.7286	-14.648
2.895	45.81	98.0215	9.7277	-14.616
2.903	45.90	98.0123	9.7268	-14.584
2.912	45.99	98.0031	9.7259	-14.552
2.920	46.08	97.9938	9.7250	-14.520
2.928	46.17	97.9845	9.7240	-14.488
2.937	46.26	97.9752	9.7231	-14.457
2.945	46.35	97.9659	9.7222	-14.426
2.953	46.44	97.9566	9.7213	-14.395
2.962	46.53	97.9473	9.7203	-14.364
2.970	46.62	97.9379	9.7194	-14.333
2.978	46.70	97.9285	9.7185	-14.302
2.987	46.79	97.9191	9.7176	-14.271
2.995	46.88	97.9097	9.7166	-14.240
3.003	46.97	97.9003	9.7157	-14.209
3.012	47.06	97.8908	9.7147	-14.178
3.020	47.15	97.8814	9.7138	-14.147
3.028	47.24	97.8718	9.7129	-14.117
3.037	47.33	97.8623	9.7119	-14.086
3.045	47.41	97.8528	9.7110	-14.055
3.053	47.50	97.8432	9.7100	-14.024
3.062	47.59	97.8336	9.7091	-13.994
3.070	47.68	97.8240	9.7081	-13.964
3.078	47.77	97.8143	9.7071	-13.933
3.087	47.85	97.8046	9.7062	-13.902
3.095	47.94	97.7949	9.7052	-13.871
3.103	48.03	97.7852	9.7043	-13.841
3.112	48.12	97.7755	9.7033	-13.811
3.120	48.20	97.7658	9.7023	-13.780
3.128	48.29	97.7561	9.7014	-13.749
3.137	48.38	97.7463	9.7004	-13.719
3.145	48.46	97.7365	9.6994	-13.690
3.153	48.55	97.7267	9.6985	-13.660
3.162	48.64	97.7169	9.6975	-13.630
3.170	48.72	97.7071	9.6965	-13.601
3.178	48.81	97.6972	9.6955	-13.572
3.187	48.90	97.6873	9.6945	-13.542
3.195	48.98	97.6774	9.6936	-13.512
3.203	49.07	97.6674	9.6926	-13.483
3.212	49.16	97.6574	9.6916	-13.454
3.220	49.24	97.6474	9.6906	-13.425
3.228	49.33	97.6374	9.6896	-13.395
3.237	49.42	97.6273	9.6886	-13.366
3.245	49.50	97.6173	9.6876	-13.336
3.253	49.59	97.6072	9.6866	-13.307
3.262	49.67	97.5971	9.6856	-13.277
3.270	49.76	97.5871	9.6846	-13.248
3.278	49.84	97.5770	9.6836	-13.219
3.287	49.93	97.5669	9.6826	-13.190
3.295	50.02	97.5568	9.6816	-13.161
3.303	50.10	97.5467	9.6806	-13.132
3.312	50.19	97.5366	9.6796	-13.102
3.320	50.27	97.5264	9.6786	-13.073
3.328	50.36	97.5162	9.6776	-13.044
3.337	50.44	97.5061	9.6766	-13.015
3.345	50.53	97.4959	9.6755	-12.986
3.353	50.61	97.4856	9.6745	-12.957
3.362	50.70	97.4754	9.6735	-12.928
3.370	50.78	97.4653	9.6725	-12.899
3.378	50.87	97.4550	9.6715	-12.870
3.387	50.95	97.4448	9.6705	-12.841
3.395	51.04	97.4345	9.6695	-12.812
3.403	51.12	97.4242	9.6684	-12.784
3.412	51.21	97.4139	9.6674	-12.756
3.420	51.29	97.4036	9.6664	-12.727
3.428	51.38	97.3933	9.6654	-12.699
3.437	51.46	97.3829	9.6643	-12.670
3.445	51.55	97.3725	9.6633	-12.641
3.453	51.63	97.3621	9.6623	-12.612
3.462	51.72	97.3516	9.6612	-12.584
3.470	51.80	97.3412	9.6602	-12.555
3.478	51.88	97.3308	9.6592	-12.527
3.487	51.97	97.3203	9.6581	-12.499
3.495	52.05	97.3098	9.6571	-12.471
3.503	52.14	97.2993	9.6560	-12.443
3.512	52.22	97.2888	9.6550	-12.415
3.520	52.31	97.2784	9.6540	-12.387
3.528	52.39	97.2680	9.6529	-12.360
3.537	52.47	97.2576	9.6519	-12.333
3.545	52.56	97.2472	9.6509	-12.305
3.553	52.64	97.2367	9.6498	-12.278
3.562	52.72	97.2262	9.6488	-12.250
3.570	52.81	97.2158	9.6477	-12.221
3.578	52.89	97.2053	9.6467	-12.193
